,user_loc,Mean_friendship,Median_friendship,Std_friendship,Total_friendship,Mean_SCI_with_Self,Median_SCI_with_Self,Std_SCI_with_Self,SCI,Mean_SCI_without_Self,Median_SCI_without_Self,Std_SCI_without_Self,Mean_dist_to_SCI_km,Median_dist_to_SCI_km,Std_dist_to_SCI_km,Total_dist_to_SCI_km,Ratio_selfloop_to_country,Ratio_selfloop_to_africa,Ratio_selfloop_to_all_sci,Average_distance_of_friendships_km,Ratio_SCI_low_hi_africa,Ratio_SCI_middle_hi_africa,Ratio_SCI_high_hi_africa
65,BWA14,67098.76714285715,388.0,509167.98779676703,46969137,5916.997371385655,18.0,151808.17591079013,47270892,4796.514271407111,18.0,114093.39668937385,4092.8002403672763,3792.784116525228,2075.727841545347,2864960.1682570935,0.19491568580630914,0.19068555592154057,0.1894683095889115,295.7130480820269,0.021205861738339948,0.9741072793803003,0.0029797406827017352
66,BWA15,76558.37571428572,326.5,774027.2221044323,53590863,6728.062961572162,8.0,229989.04887103566,53750495,4580.89747120681,8.0,126748.29438912793,4078.267661011271,3774.7070133794255,2037.372818823305,2854787.3627078896,0.3254688462004943,0.3201718546685841,0.3192209857788286,240.01335394118735,0.016147423386519512,0.9819004643585143,0.001376526858031726
67,BWA2,123903.93,415.5,2015500.2839004889,86732751,10888.480786080861,14.0,597242.2891203611,86988073,4304.285052578868,14.0,101801.02947660751,3516.4357888288514,3216.443367460299,1910.616969874841,2461505.0521801957,0.622286623142498,0.6065234112082989,0.6047431812864736,318.6181976686775,0.02536540842788873,0.972617062111492,0.0013134214388218486
68,BWA3,58574.05857142857,420.5,456476.4516150292,41001841,5157.5495055701585,13.0,136043.5010711414,41203663,4286.693039559339,13.0,111582.28924557974,3766.849846608537,3458.625509029918,2053.978142074461,2636794.892625976,0.17412102953516845,0.16978649812334037,0.16895485724169718,352.5924162833826,0.024921959001557702,0.9719971741347365,0.0020419786464130627
69,BWA4,54267.59857142857,446.0,363509.9280556825,37987319,4784.162348228815,15.0,108619.69795491545,38220673,4464.85628442664,15.0,104809.75433197702,4060.111132890283,3755.1464141948018,2074.392818327578,2842077.793023198,0.06938517385440382,0.06726984339168553,0.06685913144438875,356.56358469819156,0.030107790095689837,0.9659184180247167,0.00256444987245515
70,BWA5,145493.9057142857,346.0,2403702.53062798,101845734,12778.516585304795,8.0,712238.8529628868,102087569,4950.599148723085,8.0,133229.55310693954,3827.9498723459114,3561.431058599078,1928.1036184536479,2679564.910642138,0.6247036145014438,0.6140874098860145,0.612632699677666,370.7707969965438,0.0169898648482853,0.9813319190703816,0.0011495327114704828
71,BWA6,135089.83142857143,1.0,1742526.0031156114,94562882,11865.611465765427,1.0,516877.3750035047,94794370,6378.013269904857,1.0,163054.98627448772,4048.591245768894,3745.413488191248,2040.0571999178667,2834013.8720382256,0.46683864830925265,0.4636787613981562,0.46254645713664216,191.7593570455962,0.006410950354963064,0.9916866054386986,0.0011261217306470837
72,BWA7,132363.6,334.5,2071914.2149640822,92654520,11616.857929653273,5.0,614043.762551337,92807078,4913.484727090636,5.0,134404.58618307457,4070.3522820972703,3817.482818798799,1950.9605083554798,2849246.5974680893,0.5849025124838544,0.5780415461652599,0.5770913507265039,401.95632756364324,0.01117069971753663,0.9878163387495079,0.0006905076787354517
73,BWA8,77103.48285714285,338.5,914991.6799229182,53972438,6783.347853298285,12.0,271543.8543533332,54192166,3930.028292438658,12.0,93248.31903366889,4020.4214182540295,3726.321216171179,2077.6866868804896,2814294.9927778207,0.4297843407850826,0.4224211624459136,0.4207084101417906,244.46453074587504,0.01666751980350813,0.9804315627465416,0.0019485104175389484
74,BWA9,59721.77428571429,395.5,448426.11806733126,41805242,5258.082112905245,12.0,133720.6282535,42006818,4266.738858287431,12.0,100155.7836069881,3977.4533649524537,3700.554354114416,2025.3380341018944,2784217.355466718,0.19461886181298654,0.1895481911096221,0.1886386157599464,315.8631288292189,0.025745011202705236,0.9711511593189468,0.0020241714095078564
75,CAF1,563712.2157142857,179.5,10982890.939007333,394598551,49439.81937664288,1.0,3252806.172322045,394974717,13252.145217826741,1.0,344653.16247129824,2606.849695735369,2553.4849670276344,1102.709530234811,1824794.7870147582,0.7586925726015867,0.7326853589992022,0.7319875641559103,255.30890059924226,0.9986788648044022,0.000760967695053757,0.0002858436126178679
76,CAF10,253225.41142857142,329.0,3978173.804552077,177257788,22294.794592564776,1.0,1178976.1630491742,178113114,9517.256885327992,1.0,292690.4147293441,2581.294315633371,2590.929763261523,1105.4855462877858,1806906.0209433597,0.5951712035480737,0.575936702989885,0.5731709681972098,243.78743514963804,0.9963912651597344,0.0015641408638782206,0.001080470694594672
77,CAF11,174059.79571428572,404.0,2924361.5341495117,121841857,15336.980222806358,1.0,866466.3557931178,122527135,5806.133450175263,1.0,158334.99294405823,2583.0177360956923,2647.9442139730995,1111.683258613369,1808112.4152669846,0.6419414750854996,0.624971933906096,0.6214765488477307,252.96382968468444,0.9960131443536977,0.001983079095091875,0.000922701734599442
78,CAF12,120667.64857142857,966.0,909319.1993294029,84467354,10664.046564025535,19.0,271142.2288985864,85195068,8834.0778668002,19.0,216264.9221822044,2567.0022789539958,2577.0841507605173,1119.0451553778655,1796901.595267797,0.1858298869869737,0.1731847075498541,0.17170540905020465,336.7705552968872,0.9889140178865753,0.003978786659340421,0.002044836679982461
79,CAF13,166198.01,604.5,2141892.276381078,116338607,14669.642383277005,1.0,635342.309171065,117195773,8161.182273410115,1.0,255447.75461892269,2578.9574616185255,2527.205090302906,1136.4421260291094,1805270.223132968,0.4757729798671613,0.4470076644462487,0.4437382652017663,340.37728176248464,0.9958173491462017,0.0018426091186752955,0.0013741195256248705
80,CAF14,311711.1257142857,204.5,5717080.749680345,218197788,27397.92364501189,1.0,1693489.7048279385,218882012,8632.705433149724,1.0,233923.88063417212,2580.8765729742886,2655.1631149121226,1103.3942760237683,1806613.6010820018,0.7057107403216096,0.6871011955446588,0.6849533208786476,220.90144638087295,0.9980009915113536,0.00046607758704264834,0.0008706699936585013
81,CAF15,301706.2542857143,454.0,5198408.476485455,211194378,26488.857178620605,1.0,1540128.6546689377,211619480,9504.756509764647,1.0,259808.3434895174,2576.079848461125,2604.6453145234022,1100.9011354372772,1803255.8939227876,0.665266992146176,0.6425146648553306,0.6412239790023111,243.13102769695317,0.9972421017195582,0.0011358500644647648,0.0008362320897868193
82,CAF16,484140.78571428574,283.0,10363045.514651014,338898550,42493.444736512705,1.0,3068593.9673542567,339480130,8454.485102653982,1.0,399784.8419393116,2580.8519957730714,2578.794407464617,1128.9876747249864,1806596.39704115,0.8188035104791358,0.8024398540507182,0.801065155124101,168.83889737876504,0.9978609528634268,0.0006478818068085458,0.0009487683417583233
83,CAF17,232038.51142857142,407.0,4499836.71811186,162426958,20373.807985980722,1.0,1332732.6659030432,162766352,5724.503129694542,1.0,248450.49324468317,2660.028775529881,2569.1934761984908,1109.6022733193108,1862020.1428709165,0.7433097938921372,0.7205640149955896,0.7190615232317795,351.050423414398,0.9982888109453973,0.0006279737718763887,0.0005712544322428508
84,CAF2,101436.86857142857,762.0,731675.7827012191,71005808,8939.470396795594,13.0,218330.6728002865,71417429,8100.754757135704,13.0,205070.0704358269,2566.095990076128,2553.0534372782936,1133.4818704092093,1796267.1930532895,0.10049659874605005,0.09447959524663109,0.09393505330470521,364.3555545961658,0.9920796504729958,0.003104606299955155,0.0014634382875922346
85,CAF3,478107.64714285714,110.5,9449878.068960324,334675353,42018.64275879334,1.0,2798677.1802109033,335686937,10922.661241862794,1.0,327968.6774443558,2575.928019775724,2464.441431146683,1169.4170771849388,1803149.6138430068,0.7535659619308275,0.7423215267363892,0.7400845597992394,213.76198469157063,0.9957322110511557,0.003257800287891453,0.0005543379246836763
86,CAF5,179398.89857142858,546.0,2772014.633680673,125579229,17143.657403930403,1.0,821590.568060419,136960679,8444.358537806711,1.0,265386.3753163978,2619.0997816044633,2525.416605439755,1153.9472322974063,1833369.8471231244,0.5820977965164416,0.5534923534209626,0.5074970678263065,373.19878531143434,0.9209986904343546,0.07735091617061858,0.0010104725021113541
87,CAF8,284393.0,811.5,4506971.865526279,199075100,24956.868569282764,1.0,1335650.1939939181,199380423,10769.697045568353,1.0,419512.5982187752,2578.6340088479665,2621.8135118611617,1117.954396458458,1805043.8061935767,0.5876000198935368,0.5693935755903174,0.568521629628602,226.2679893157389,0.9977039470921375,0.0011529366652010765,0.00040771806367368373
88,CAF9,417996.1257142857,375.5,8384008.2206673175,292597288,36663.38603079234,1.0,2482925.9274300523,292903791,9027.054206309464,1.0,251387.77605243586,2601.1556011782445,2492.3926412560786,1206.9118311916,1820808.9208247715,0.7608697163185483,0.7546060440587542,0.7538164024650674,306.2059789627277,0.9982885062761103,0.0008792955499848754,0.0002630283470793316
89,CIV1,4554.541428571429,812.0,19212.21449813786,3188179,440.41444486168484,21.0,5825.984502466597,3518471,419.6745117676515,21.0,5523.539429857923,3360.4805479567126,3844.2930252321107,1572.9307038206207,2352336.383569699,0.0884865382587045,0.05210215612109609,0.04721113233560828,975.0474834674058,0.8913647433785868,0.037221281630571916,0.02967197967526235
90,CIV10,7928.487142857143,961.5,90497.36150769997,5549941,716.8217549130054,13.0,26863.62937273905,5726689,423.72145718577866,13.0,5944.889976653172,3440.035003915834,3661.3332559952987,1715.5516047374206,2408024.5027410835,0.58086260254994,0.4219868283284453,0.40896266586154756,674.8793997569745,0.9621509043008971,0.019351321505323583,0.008585414713458335
91,CIV11,6020.2757142857145,932.5,38614.704567127825,4214193,553.7116034547503,15.0,11547.94287345606,4423602,443.12468703054583,15.0,5971.452422843942,3396.7054300396194,3731.41746568114,1669.4388770706614,2377693.801027734,0.3275214148987966,0.20974881786382352,0.19981951360000288,810.7213020875593,0.9418756479448196,0.026519112704985665,0.013331443470728153
92,CIV12,11130.611428571428,1217.0,148033.3616425969,7791428,1004.7266241081487,15.0,43902.825198236875,8026761,519.1604907361042,15.0,6622.787285792864,3521.547931378415,3823.6382413343126,1728.1847607026418,2465083.5519648907,0.6715653674588159,0.4979455627389485,0.4833465204707104,631.2038640338018,0.9644977594324784,0.016561848546381288,0.00720739037826092
93,CIV13,7716.13,938.0,80207.93847893302,5401291,708.5323569908625,18.0,23826.015436093137,5660465,451.94366549824736,18.0,6458.048869397809,3425.223945614129,3816.3849007726553,1647.9349249216673,2397656.7619298906,0.5199284798131204,0.37960165449334243,0.36222094827898416,644.3891420546363,0.9452615642001143,0.022341274082606288,0.015223837617580888
94,CIV14,15255.214285714286,1095.0,263814.61353112134,10678650,1367.5343597446488,15.0,78158.99710400522,10925232,496.27403605408114,15.0,6665.434503294454,3292.66564683506,3623.914924433806,1625.1434920480378,2304865.952784542,0.7951105633958064,0.6518609562070112,0.6371484834372396,478.3693180861405,0.9758273325454324,0.012069400448429836,0.005437413136856041
95,CIV2,6868.024285714286,894.0,57248.18586864737,4807617,630.7276254850419,16.0,17045.232160497857,5038883,449.5713570355533,16.0,5325.761442232222,3541.5017604072737,4000.8125786688893,1650.8455524581407,2479051.232285091,0.4824671994209222,0.3011277728654342,0.2873071273931147,844.6555000458656,0.9407819153570345,0.025277229100179543,0.01669159613350816
96,CIV3,7256.262857142857,890.5,76440.21556210557,5079384,672.044060583302,19.0,22704.47826886258,5368960,425.3055833750626,19.0,5397.003746916501,3303.3300469567116,3771.0255123376287,1565.1531326358897,2312331.032869698,0.5595393068601934,0.3881610447251084,0.367225496185481,687.4102896087819,0.9403288532602218,0.023271732328048637,0.015444890630587675
97,CIV4,24973.602857142858,933.0,529504.1092871244,17481522,2218.008386531481,15.0,156793.74051611463,17719669,465.26427140711064,15.0,6417.163446943338,3569.519572242839,3766.978490955422,1773.5266274165615,2498663.7005699873,0.8781069397418768,0.8010251052511331,0.7902595697470421,342.23954267109553,0.9836267821932791,0.007556292388983112,0.0031984231759633885
98,CIV5,7571.584285714286,922.5,76838.09942510189,5300109,693.355864313431,17.0,22829.713548695345,5539220,446.3010766149224,17.0,5795.073479485985,3457.7497834593955,3916.860444318163,1635.2691207030332,2420424.848421577,0.5242243384152769,0.37247667925320027,0.3563980127165919,694.1031808829016,0.9447972819277805,0.02534057141619217,0.012586609667065037
99,CIV6,10215.454285714286,1096.0,124371.26907443993,7150818,921.0808611841281,15.0,36903.48812074448,7358515,516.4546820230346,15.0,7341.414682356806,3367.982427860574,3761.5138870345427,1625.8441313343887,2357587.699502402,0.5965262423943746,0.452126595866375,0.4393651436465102,569.5915967355056,0.9646629788754932,0.018231395872672678,0.007400270299102468
100,CIV7,6952.03,1039.5,66544.98660599849,4866421,638.9195143322067,16.0,19782.13513157653,5104328,425.95605908863297,16.0,5385.900427342065,3369.8391801146945,3848.6615445995353,1591.4530342975133,2358887.426080286,0.5100071985178606,0.34970073489326137,0.3334015760742648,728.4024459698932,0.9408049404348623,0.028949942088361092,0.012687272448008827
101,CIV8,7793.047142857143,989.0,71055.22955070078,5455133,710.3874076855676,14.0,21133.602946622847,5675285,482.63194792188284,14.0,5676.566736095285,3594.2788124765907,3963.095550869078,1721.7286469901644,2515995.1687336136,0.526383055520046,0.33363457866196844,0.32069244099635524,779.2730613596291,0.9512191898732839,0.02295426573291033,0.009742418222168578
102,CIV9,6444.538571428571,973.0,48978.643893926535,4511177,594.6313681311804,15.0,14601.85022121324,4750510,444.6127941912869,15.0,5781.10671845088,3498.116711487333,3882.6065088454357,1685.700946584408,2448681.698041133,0.40403372207561217,0.26577166003462066,0.2523819547795921,805.2508252703461,0.9339717209310159,0.03095225565255099,0.012320361392776775
103,CMR1,19821.195714285714,708.5,176117.0046562281,13874837,1758.95155839279,13.0,52397.87164635246,14052264,1216.9825988983475,13.0,19974.361299330998,2614.950199816139,2761.5947132496963,1130.563971938782,1830465.1398712974,0.59028786538569,0.31214831568832124,0.30820706186561825,522.6404001297576,0.9792815591850538,0.01221845817869633,0.004217825682751192
104,CMR10,10139.771428571428,566.0,136307.9249353022,7097840,920.9715859306547,17.0,40423.03467335327,7357642,477.1826489734602,17.0,7785.036270572696,2664.992669222856,2752.476136068776,1155.1437014374699,1865494.868455999,0.6707254882748587,0.49957550466057277,0.4819352450146392,397.0586631593781,0.9325811177004807,0.03983164714999724,0.012131740033016012
105,CMR2,6370.447142857143,547.5,33920.05918323758,4459313,612.6704218300163,23.0,10192.417822000814,4894624,542.6248122183275,23.0,8043.404198821349,2640.745514307554,2753.1510964924155,1150.1733182523622,1848521.8600152875,0.22115300716242045,0.12561060414462946,0.11443922965277824,641.0545621719331,0.8845935867596776,0.03782129127794086,0.035743910053152195
106,CMR3,17204.222857142857,703.5,176926.6275884483,12042956,1533.3690073851546,15.0,52562.35727770067,12250085,987.5302954431647,15.0,19560.353872664116,2603.0459424102237,2653.5969794146504,1127.9218819720827,1822132.1596871568,0.6394987630648662,0.36217794036613604,0.35605410084909617,463.8934634421346,0.9755512716850536,0.012591504467111861,0.005894652975877311
107,CMR4,14769.921428571428,562.5,130200.71664250268,10338945,1315.81073976718,11.0,38740.35562685728,10512012,922.7377315973961,11.0,16324.73486871414,2656.974915060952,2708.843013177285,1119.602855191776,1859882.4405426665,0.5790373056370173,0.30382045750315917,0.2988184374218751,473.08340380769084,0.9755640499649354,0.013605768334358826,0.004135649769045165
108,CMR5,5888.187142857143,511.5,31747.910238650933,4121731,577.1068969833522,27.0,9535.899540967357,4610507,509.6445918878317,27.0,7387.893803031579,2685.452344076882,2810.429878986873,1178.050422155117,1879816.6408538176,0.22840176009571886,0.13088335944291368,0.117007955957989,672.8114271568957,0.8660774183837049,0.039961548697355846,0.04713559701785509
109,CMR6,6041.58,396.5,77201.67106340472,4229106,584.7453999248968,29.0,22900.75716447665,4671531,339.84026039058585,29.0,6729.182140831333,2669.2875853602786,2836.3916317833946,1182.3584160231928,1868501.3097521951,0.5668805603200671,0.46271883466623914,0.41889628903243925,381.31309277581886,0.8938677705446031,0.022882005920542965,0.06142033521772627
110,CMR7,13946.09857142857,633.5,162684.7159736263,9762269,1240.4575040680936,11.0,48285.35014418634,9910015,727.9412869303956,11.0,15264.685637060455,2617.212986183801,2752.6322721844854,1121.0702725466872,1832049.090328661,0.6028098408608633,0.41949468919571875,0.4132405450445837,415.66086232146716,0.9784914553610665,0.012233382088725396,0.004638842625364341
111,CMR8,6541.588571428571,490.0,61528.010619650995,4579112,602.8686944548755,13.0,18293.891646490072,4816318,411.3760640961442,13.0,6459.074098594248,2663.669251353253,2799.375105480139,1172.8255927515447,1864568.4759472772,0.49826514384848924,0.33417964006995243,0.3177211305399685,527.4465781995142,0.9292459509525741,0.03117900437637216,0.01830194767039884
112,CMR9,5755.1957142857145,429.5,73941.03896407956,4028637,609.1638502941545,65.0,21932.479773325293,4866610,374.3092138207311,65.0,6355.458055211587,2701.641415244569,2864.102975866993,1200.087437403979,1891148.9906711983,0.583466014995282,0.46582206339265614,0.38561298316487247,401.4313377615836,0.8171143773591885,0.026387156562781896,0.11935248561113383
113,COD1,40707.938571428575,1101.0,923546.624231841,28495557,3604.8660658405306,14.0,273440.4690536072,28799275,547.5126439659489,14.0,9656.279234507434,2614.811448028531,2459.1229724456275,1314.315300419496,1830368.0136199715,0.9138031019873836,0.8571772785490734,0.848137461793743,428.1638531277887,0.9886729093006682,0.004677687198722884,0.004096214227615105
114,COD2,28828.15,709.5,672088.6043850526,20179705,2550.2479659531855,9.0,198980.36797897477,20373931,325.43502754131197,9.0,7021.38477136702,2603.6968283434708,2393.764206833548,1210.5820370349934,1822587.7798404295,0.9153747012886367,0.8808035598141797,0.8724068025949435,362.26612040044773,0.9883494746301045,0.005060093705039052,0.00389998375865708
115,COD3,12620.068571428572,816.5,230955.86228131747,8834048,1139.3448491676054,12.0,68413.01484275828,9102226,377.18427641462193,12.0,6294.873100133265,3025.548381093879,2571.1122584315376,1807.6534456178413,2117883.866765715,0.8021488545892635,0.6892964584299293,0.6689877838673749,644.5084016623058,0.9641229519020952,0.013508014413177612,0.014330780184978928
116,COD4,8944.011428571428,812.5,158999.253402391,6260808,799.1229190136438,8.0,47102.00184551009,6384193,274.9953680520781,8.0,4893.451211040145,2880.228204606861,2478.5170546966147,1654.9796153884838,2016159.7432248024,0.7658928719706982,0.6688481742292688,0.6559215863304885,655.7416940785306,0.9797338520311024,0.01001332509841103,0.006894998318503215
117,COD5,8426.351428571428,529.5,164179.50127487388,5898446,750.4337213668795,6.0,48624.92741800898,5995215,209.40773660490737,6.0,5092.512519743219,2682.3865743511165,2547.9769877472545,1469.6183994030116,1877670.6020457817,0.7931757538990698,0.7328143717853821,0.7209859863240935,496.72995203851053,0.982587446822174,0.008111135297066077,0.006027640376533619
118,COD6,4895.93,1127.0,40488.982927600744,3427151,455.847915884341,16.0,12056.184976384693,3641769,334.9684526790185,16.0,5349.874063546918,2696.9931726074906,2594.3237180147144,1570.3043220013876,1887895.2208252435,0.40357191943776377,0.2818787383456404,0.2652669622922267,1036.1540470136176,0.9312589568421281,0.033288767079954824,0.02261098932963623
119,COD7,5366.301428571429,776.5,38117.71776568445,3756411,511.2055326073351,17.0,11376.94285394225,4084021,461.2536304456685,17.0,10464.9149759389,2778.04799268246,2301.459669355169,1486.1273966771407,1944633.594877722,0.13637772472471993,0.10635870249554695,0.09782687209492802,1023.0896270385977,0.900485330511278,0.03564722120674698,0.03679486466891331
120,COD8,6040.2471428571425,1022.0,53867.67241450639,4228173,555.7905870572037,14.0,16025.358280077187,4440211,384.8698047070606,14.0,4839.94657798522,2777.6700197758532,2316.9854286609707,1523.1444268873151,1944369.013843097,0.5876119192374607,0.3230404716174102,0.3076139850110727,836.9137501526177,0.9514563609702331,0.017640603115482576,0.0217172111865855
121,COD9,10837.611428571428,1467.0,154757.88540679507,7586328,976.8877206158468,13.0,45881.58601884523,7804356,469.30220330495746,13.0,6842.178811113129,2731.561421771768,2282.886779999781,1400.8752865162428,1912092.9952402378,0.71491402494144,0.5345893296467013,0.5196546646513819,718.3365530265553,0.9696769342659407,0.016457347665842,0.008868508817383523
122,COG1,83864.40714285715,879.0,1390572.2131381684,58705085,7378.074978094881,7.0,412033.95221033785,58943441,2842.347145718578,7.0,73595.79590795742,2792.6124869361374,2598.6605162585292,1218.4970250105057,1954828.7408552961,0.6426185023619424,0.6173020957213502,0.6148058441311561,237.02368065387498,0.9825225676933249,0.015036567003273528,0.0010156855280980287
123,COG10,26328.295714285716,675.5,194365.96406847757,18429807,2348.818625610214,18.0,57974.85550607646,18764712,2100.7781672508763,18.0,53571.70301273423,2865.8451000386103,2673.1607908705137,1211.7157163199893,2006091.5700270273,0.11953594386252465,0.10763520203982603,0.10571417243174315,469.4957144260664,0.951842746107694,0.034308333642424145,0.0053106597106313165
