,GID_1,fb_rwi_mean,fb_rwi_mean_pop_wght,FB_pntr_13p_all,FB_pntr_13p_female,FB_pntr_13p_male,FB_pntr_15p_all,FB_pntr_15p_female,FB_pntr_15p_male,FB_pntr_18p_all,FB_pntr_18p_female,FB_pntr_18p_male,FB_pntr_15to24_all,FB_pntr_15to24_female,FB_pntr_15to24_male,FB_pntr_25to59_all,FB_pntr_25to59_female,FB_pntr_25to59_male,FB_pntr_60p_all,FB_pntr_60p_female,FB_pntr_60p_male,FB_pntr_15to49_all,FB_pntr_15to49_female,FB_pntr_15to49_male,FB_pntr_18to24_all,FB_pntr_18to24_female,FB_pntr_18to24_male,FB_pntr_18to49_all,FB_pntr_18to49_female,FB_pntr_18to49_male,fb_key,wpop_2020_age_0_to_12months_male_fb_custom_locs,wpop_2020_age_1_to_4_male_fb_custom_locs,wpop_2020_age_5_to_9_male_fb_custom_locs,wpop_2020_age_10_to_14_male_fb_custom_locs,wpop_2020_age_15_to_19_male_fb_custom_locs,wpop_2020_age_20_to_24_male_fb_custom_locs,wpop_2020_age_25_to_29_male_fb_custom_locs,wpop_2020_age_30_to_34_male_fb_custom_locs,wpop_2020_age_35_to_39_male_fb_custom_locs,wpop_2020_age_40_to_44_male_fb_custom_locs,wpop_2020_age_45_to_49_male_fb_custom_locs,wpop_2020_age_50_to_54_male_fb_custom_locs,wpop_2020_age_55_to_59_male_fb_custom_locs,wpop_2020_age_60_to_64_male_fb_custom_locs,wpop_2020_age_65_to_69_male_fb_custom_locs,wpop_2020_age_70_to_74_male_fb_custom_locs,wpop_2020_age_75_to_79_male_fb_custom_locs,wpop_2020_age_80plus_male_fb_custom_locs,wpop_2020_age_0_to_12months_female_fb_custom_locs,wpop_2020_age_1_to_4_female_fb_custom_locs,wpop_2020_age_5_to_9_female_fb_custom_locs,wpop_2020_age_10_to_14_female_fb_custom_locs,wpop_2020_age_15_to_19_female_fb_custom_locs,wpop_2020_age_20_to_24_female_fb_custom_locs,wpop_2020_age_25_to_29_female_fb_custom_locs,wpop_2020_age_30_to_34_female_fb_custom_locs,wpop_2020_age_35_to_39_female_fb_custom_locs,wpop_2020_age_40_to_44_female_fb_custom_locs,wpop_2020_age_45_to_49_female_fb_custom_locs,wpop_2020_age_50_to_54_female_fb_custom_locs,wpop_2020_age_55_to_59_female_fb_custom_locs,wpop_2020_age_60_to_64_female_fb_custom_locs,wpop_2020_age_65_to_69_female_fb_custom_locs,wpop_2020_age_70_to_74_female_fb_custom_locs,wpop_2020_age_75_to_79_female_fb_custom_locs,wpop_2020_age_80plus_female_fb_custom_locs,wpop_2020_total_pop_all_fb_custom_locs,wpop_2020_total_pop_male_fb_custom_locs,wpop_2020_total_pop_female_fb_custom_locs,wpop_2020_age_10plus_all_fb_custom_locs,wpop_2020_age_10plus_male_fb_custom_locs,wpop_2020_age_10plus_female_fb_custom_locs,wpop_2020_age_15plus_all_fb_custom_locs,wpop_2020_age_15plus_male_fb_custom_locs,wpop_2020_age_15plus_female_fb_custom_locs,wpop_2020_age_15_to_24_all_fb_custom_locs,wpop_2020_age_15_to_24_male_fb_custom_locs,wpop_2020_age_15_to_24_female_fb_custom_locs,wpop_2020_age_25_to_59_all_fb_custom_locs,wpop_2020_age_25_to_59_male_fb_custom_locs,wpop_2020_age_25_to_59_female_fb_custom_locs,wpop_2020_age_60plus_all_fb_custom_locs,wpop_2020_age_60plus_male_fb_custom_locs,wpop_2020_age_60plus_female_fb_custom_locs,wpop_2020_age_15_to_49_all_fb_custom_locs,wpop_2020_age_15_to_49_male_fb_custom_locs,wpop_2020_age_15_to_49_female_fb_custom_locs,wpop_2020_age_13plus_male_fb_custom_locs,wpop_2020_age_18plus_male_fb_custom_locs,wpop_2020_age_18_to_24_male_fb_custom_locs,wpop_2020_age_18_to_49_male_fb_custom_locs,wpop_2020_age_13plus_female_fb_custom_locs,wpop_2020_age_18plus_female_fb_custom_locs,wpop_2020_age_18_to_24_female_fb_custom_locs,wpop_2020_age_18_to_49_female_fb_custom_locs,wpop_2020_age_13plus_all_fb_custom_locs,wpop_2020_age_18plus_all_fb_custom_locs,wpop_2020_age_18_to_24_all_fb_custom_locs,wpop_2020_age_18_to_49_all_fb_custom_locs,wpop_2020_total_pop_fm_ratio_fb_custom_locs,wpop_2020_age_10plus_fm_ratio_fb_custom_locs,wpop_2020_age_15plus_fm_ratio_fb_custom_locs,wpop_2020_age_15_to_24_fm_ratio_fb_custom_locs,wpop_2020_age_25_to_59_fm_ratio_fb_custom_locs,wpop_2020_age_60plus_fm_ratio_fb_custom_locs,wpop_2020_age_15_to_49_fm_ratio_fb_custom_locs,wpop_2020_age_13plus_fm_ratio_fb_custom_locs,wpop_2020_age_18plus_fm_ratio_fb_custom_locs,wpop_2020_age_18_to_24_fm_ratio_fb_custom_locs,wpop_2020_age_18_to_49_fm_ratio_fb_custom_locs,wpop_2020_age_15_to_49_all_frac_fb_custom_locs,wpop_2020_age_15_to_49_female_frac_fb_custom_locs,wpop_2020_age_15_to_49_male_frac_fb_custom_locs,wpop_2020_pop_density_fb_custom_locs,wpop_2020_pop_density_log_fb_custom_locs,weighted_FB_pntr_13p_all,weighted_FB_pntr_60p_all,weighted_FB_pntr_15p_all,weighted_FB_pntr_18p_all,weighted_FB_pntr_15to24_all,weighted_FB_pntr_25to59_all,weighted_FB_pntr_15to49_all,weighted_FB_pntr_18to49_all,weighted_FB_pntr_18to24_all,weighted_FB_pntr_13p_female,weighted_FB_pntr_13p_male,weighted_FB_pntr_15p_female,weighted_FB_pntr_15p_male,weighted_FB_pntr_18p_female,weighted_FB_pntr_18p_male,weighted_FB_pntr_60p_male,weighted_FB_pntr_15to24_female,weighted_FB_pntr_15to24_male,weighted_FB_pntr_25to59_female,weighted_FB_pntr_25to59_male,weighted_FB_pntr_60p_female,weighted_FB_pntr_15to49_female,weighted_FB_pntr_15to49_male,weighted_FB_pntr_18to24_female,weighted_FB_pntr_18to24_male,weighted_FB_pntr_18to49_female,weighted_FB_pntr_18to49_male
10,SEN10,-0.509998337028825,-0.0419055816427003,0.300684790299572,0.197914628882819,0.410725356419434,0.328637393619387,0.212153704786322,0.451308747161795,0.331858143002665,0.206635389747257,0.467156287203841,0.447229057853951,0.302696530211697,0.607185397976332,0.283581972412647,0.176532050129773,0.404352935258531,0.177322505371359,0.118402657332366,0.238524794246274,0.379858289117016,0.238455278191615,0.508504640800069,0.510860907521265,0.339360791193172,0.699355845913695,0.368652135807119,0.235596712174258,0.537087729141776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200000.00000000017,9700.000000000024,199999.9999999999,179999.99999999974,90000.00000000004,99999.99999999991,189999.99999999988,159999.9999999998,68999.99999999994,69000.00000000012,130000.0,68000.00000000006,129999.99999999996,58999.99999999989,120000.00000000007,6400.000000000003,86428.05718969135,57999.99999999998,32999.999999999956,67000.0,3299.9999999999927,63000.00000000006,120000.00000000012,23999.99999999999,45000.00000000002,54000.00000000009,110000.0000000001
11,SEN11,-0.467700145560408,-0.37820946992594,0.0436898885955211,0.0221713432557459,0.0716340814890227,0.0483760645827363,0.0235931465840404,0.0804019324294673,0.0505426014874113,0.0240871810348333,0.0815264210200422,0.0688154339107329,0.0347724937858812,0.102151541912184,0.0433556690515357,0.0202976957118145,0.0713594636687583,0.015554719089608,0.0077121109283224,0.0156874433180521,0.054976892421657,0.0271244195003385,0.0899971103369227,0.0871540813049299,0.0427223607411185,0.131653394873067,0.0587450787359651,0.0282424228508361,0.0962876595813943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13999.999999999993,399.99999999999886,14000.000000000007,13000.000000000002,6399.999999999997,7400.000000000009,12999.99999999999,11999.999999999998,5300.0,3699.999999999998,11000.000000000005,3599.9999999999986,11000.000000000004,3299.999999999999,9799.999999999998,200.00000000000017,4763.912776985615,4799.999999999995,1900.0000000000045,5500.000000000001,99.99999999999976,3399.999999999997,10000.000000000004,1300.0000000000016,3999.999999999997,3099.999999999995,9099.999999999998
12,SEN12,-0.553776129467296,-0.430336831184071,0.108498939221465,0.0651967408473763,0.152217647743137,0.116647525190982,0.0668991776221781,0.166990550785604,0.123980717390784,0.0706043560025878,0.177723884728789,0.146836681748061,0.0909861184615671,0.202728514631403,0.10615268645591,0.0580209619539449,0.154635000277747,0.0652374363370484,0.050186095905547,0.0767458876395184,0.130693246405654,0.0728075124270225,0.186162757902873,0.191413308387268,0.116218979255938,0.263393266645556,0.141818145330139,0.078144773021169,0.202530155935488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52999.999999999935,2099.9999999999986,52000.000000000124,49000.00000000003,22000.000000000004,28000.00000000003,48999.99999999984,46000.00000000008,19000.0,16000.000000000007,36999.99999999993,14999.999999999989,36999.99999999997,13999.99999999999,34999.99999999994,1399.9999999999995,18041.459912406124,15000.000000000031,7799.999999999997,19999.999999999985,700.0000000000001,14000.000000000005,34000.00000000006,5800.000000000022,12999.999999999993,13000.000000000007,32000.00000000004
13,SEN13,-0.354155285313377,0.0129958469690617,0.275062159131214,0.177519281042612,0.373598489467405,0.291131650050816,0.192745204157217,0.390898327229771,0.299489340496861,0.197670341172291,0.403378445533391,0.360610432324578,0.239006319034414,0.474055322552426,0.266397902000411,0.178956603738774,0.371426150525983,0.158325395349303,0.10487284275621,0.20746000121356,0.332622292040294,0.214186959233072,0.432551105006788,0.426616645864939,0.287947974639747,0.590016110864027,0.3492949598313,0.223479418884651,0.454510775502406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,370000.0000000003,17000.0,359999.99999999994,329999.99999999953,149999.9999999999,190000.00000000015,340000.00000000047,310000.0000000003,120000.0,119999.99999999967,250000.00000000032,120000.0000000002,239999.99999999994,109999.9999999999,219999.99999999985,11000.000000000013,133002.73039378398,99999.9999999999,64999.999999999825,129999.99999999993,5700.000000000026,110000.00000000001,219999.99999999988,40000.0,83999.99999999997,99999.99999999985,199999.99999999997
14,SEN14,-0.341998384491115,-0.117786532032902,0.302610678632151,0.188610713578477,0.405247617218651,0.331925556642768,0.199546852774052,0.444560882893827,0.343234841292099,0.209216713137981,0.47623297373814,0.380487717876284,0.259117494398609,0.468760907903817,0.330996778520009,0.195079763992249,0.47737132344949,0.0956527890650824,0.0567608492517404,0.142932001457621,0.392112689000199,0.247740136844209,0.517530723092769,0.487429967816712,0.332783221069994,0.599331703530307,0.416674171043457,0.267534264572132,0.571724179836062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130000.00000000015,4300.0,130000.00000000003,119999.99999999993,47999.99999999999,72999.99999999991,120000.00000000007,110000.00000000001,41000.00000000001,40999.99999999994,86000.0,39999.99999999997,84999.99999999993,37999.99999999995,80000.00000000006,2899.9999999999905,47063.471361646254,32000.0,23000.00000000001,49000.0,1400.000000000001,37999.999999999935,79000.00000000004,13000.000000000011,27000.00000000002,36000.000000000065,74000.00000000001
15,GHA1,-0.216012387387387,0.765132407212462,0.41212207420566,0.325595957772755,0.488336114556136,0.418019431633279,0.343836469679561,0.520425265675255,0.433830234751596,0.353653995339116,0.520537523794476,0.59396131773886,0.502553743982561,0.703416773705695,0.356381680960342,0.300726257924098,0.443639048944456,0.270952433259573,0.186852563367137,0.349059155081932,0.469457638351928,0.396265041524199,0.54660642221209,0.710932681819072,0.595897937911739,0.827503244490656,0.496117083445649,0.415569596709501,0.586487499826507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999999.9999999998,119999.9999999998,1899999.9999999977,1800000.0000000019,770000.0000000003,999999.999999999,1700000.0000000016,1599999.999999999,639999.9999999999,780000.000000001,1200000.000000001,769999.9999999993,1200000.000000001,719999.9999999998,1099999.999999999,77999.99999999993,1023143.2429329111,450000.0000000001,409999.9999999997,639999.9999999994,41000.00000000009,710000.0000000007,1000000.0000000002,270000.0000000002,370000.0,660000.0,960000.0000000001
16,GHA2,-0.346545386904762,-0.0692582687417686,0.137272265874663,0.100484691796813,0.172320453856984,0.146860852630009,0.107560195879805,0.184264871451494,0.150260568073543,0.112523599112457,0.191860552322475,0.196017574423404,0.147094895916284,0.235098168611196,0.126132709919787,0.0955425952537791,0.158092675031326,0.0960499057300813,0.058451626961888,0.130993227317284,0.160762920534763,0.124948704776659,0.199308339723673,0.241599172198105,0.187678947477695,0.292270342318961,0.174058611619785,0.131960918536842,0.210679549586523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,280000.00000000064,14999.999999999998,280000.00000000023,259999.99999999913,109999.99999999993,150000.00000000026,250000.00000000032,240000.00000000052,92999.99999999994,99999.99999999964,180000.0000000005,99999.99999999959,179999.99999999965,95000.00000000033,169999.99999999977,9700.000000000004,124187.41688204698,67999.99999999987,55000.000000000015,97000.00000000001,4800.000000000002,94000.00000000033,159999.99999999985,35000.000000000065,57999.99999999991,88000.00000000019,149999.99999999997
17,GHA3,-0.121034825870647,0.304985537391133,0.126371210056296,0.0884086683663983,0.16907822161349,0.135373797693006,0.0942341555530584,0.182151081354392,0.131816940959133,0.0953665689616848,0.177405139124899,0.21996820371072,0.16245421385924,0.275572098674129,0.10478285728526,0.0776534026732541,0.140435863763217,0.0720173303516503,0.0408096938167035,0.119956726065161,0.154790525664947,0.116959099572019,0.200861633639051,0.258229284808106,0.188482393920121,0.331925663104061,0.159801063474488,0.118434231791454,0.197264447601909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270000.0000000004,15000.000000000004,269999.9999999995,239999.99999999965,119999.9999999998,129999.99999999956,240000.0000000002,219999.9999999993,96000.00000000016,100000.00000000001,170000.00000000012,100000.00000000001,170000.0000000002,93000.00000000004,150000.00000000003,9700.000000000025,158422.83153732133,73999.99999999993,51000.00000000002,82000.00000000016,5199.9999999999945,93999.99999999974,149999.99999999997,36000.00000000004,59999.999999999956,85000.00000000023,130000.00000000032
18,GHA4,-0.211863525983487,0.0940669457835255,0.130016186919431,0.0993480332051997,0.16150371063292,0.138971269494155,0.105856766561665,0.173188643028688,0.137447449127188,0.10577377289543,0.170479581638375,0.182958050162004,0.145582183787773,0.23212862459601,0.121848560706714,0.0951119020196135,0.144772049706375,0.0853709545344353,0.0485770433111121,0.129400031195206,0.156456016266211,0.127888448719293,0.184842876875763,0.228111124150169,0.173513093104353,0.276723011507353,0.16316514935995,0.126553762906736,0.208954408992513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,310000.0000000011,20000.000000000004,310000.00000000093,280000.00000000093,110000.00000000022,169999.99999999994,270000.0000000009,249999.99999999994,92999.99999999993,120000.00000000007,189999.99999999945,120000.00000000051,189999.99999999983,109999.99999999962,170000.0000000004,13000.000000000015,151398.96950151116,71000.00000000004,67000.0,100000.0000000001,6500.0,109999.9999999996,160000.00000000035,35000.00000000007,56999.999999999905,97000.0000000002,160000.0
19,GHA5,0.307906054279749,1.12458033005119,0.914181362910908,0.717586109976742,1.0,0.936237266017684,0.757386099507713,1.0,0.970939802782079,0.780526406090219,1.0,1.0,0.913609456836746,1.0,0.854503531900392,0.698796431064818,0.967328885449704,0.896539160135423,0.606481372925633,1.0,1.0,0.846357629568781,1.0,1.0,1.0,1.0,1.0,0.885973473907337,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3900000.0000000005,230000.00000000006,3800000.0000000005,3600000.000000002,1227663.75,2200000.0,3412682.140625,3061629.828125,876611.4375,1500000.0000000005,2175770.4453125,1499999.9999999998,2078304.3828125,1399999.9999999995,1914086.5953125,119687.0703125,1638705.9164063716,614710.375,860000.0000000006,1300000.0,82999.99999999999,1400000.0000000002,1758535.0625,426118.85,450492.5875,1300000.0000000005,1594317.275
20,GHA6,-0.423114118895966,-0.0677910581685303,0.163642003579855,0.103735990089842,0.223107123420331,0.174385898201881,0.110173650026343,0.238557142390942,0.18655353103355,0.120126560463963,0.253962193795405,0.225361476286691,0.17563318586936,0.286019568217133,0.162211308333827,0.0972852067333047,0.239679211844872,0.0843272942450713,0.0526712182130788,0.123489684626661,0.199796899316242,0.137518424872556,0.272985183622524,0.305527339159172,0.228345560802881,0.391504455738956,0.218502174502311,0.140598954181042,0.297279968665399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,380000.00000000105,17000.0,379999.99999999936,370000.00000000023,140000.00000000015,220000.00000000015,350000.0000000009,339999.99999999953,130000.00000000013,120000.00000000054,259999.99999999965,120000.00000000033,260000.00000000047,119999.9999999997,250000.00000000038,12000.000000000016,175448.14587982622,93000.0000000001,66999.99999999997,160000.00000000017,5500.000000000001,119999.99999999964,239999.99999999994,46999.99999999995,86000.0,110000.0000000003,230000.00000000017
21,GHA7,-0.3275,-0.147650380879088,0.145389182682389,0.0944134977540533,0.204983059937718,0.155282457623081,0.0975355523058676,0.221323211670221,0.155301782921265,0.100211940324356,0.231885372395434,0.269708876902818,0.186882002752129,0.342029110369652,0.127640920356979,0.0811347039859318,0.191067689287784,0.0583571868032175,0.037815708541926,0.0846246637319216,0.19189759951572,0.126712013000673,0.271249951031673,0.358496816273676,0.245650825894749,0.459002733959765,0.216222394757865,0.130151754120831,0.292932648497367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120000.0000000004,5500.0,119999.99999999996,109999.99999999977,51999.999999999956,61999.999999999854,109999.99999999985,110000.00000000003,46000.00000000005,42000.0,77999.99999999988,40999.99999999999,78000.0000000001,39000.00000000014,73999.99999999991,3499.9999999999986,72729.837220422,32999.999999999985,22000.000000000007,40999.99999999993,2000.0000000000007,39000.00000000005,72000.00000000012,15999.999999999984,29000.000000000004,35999.99999999998,68000.0000000001
22,GHA8,-0.34880016934801,-0.134509461944324,0.13766597672075,0.0809195048555497,0.207773140914047,0.146914025838332,0.0823813462817051,0.219881349195701,0.155424956820771,0.0895148425452951,0.240174057551071,0.218423997534304,0.136916326635504,0.285843633908424,0.13384290967598,0.0730868681271655,0.216914589090994,0.0485586700859154,0.0257224341242402,0.0790854748034759,0.18333955378248,0.106968963557621,0.270931218834448,0.300087872309603,0.196504494008844,0.397618341342773,0.199935122825716,0.114896202501372,0.30010701242329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81999.99999999996,3300.0000000000023,82000.0,78999.99999999987,31999.999999999927,46000.00000000007,77000.0000000002,73999.99999999985,29000.0,25999.999999999996,57000.00000000011,24999.99999999999,55999.99999999998,25000.00000000001,55000.000000000095,2300.0000000000014,38238.44257063388,20999.99999999997,13999.999999999996,32999.999999999985,999.9999999999995,24000.000000000095,52999.999999999956,9600.000000000011,18999.999999999985,22999.999999999945,50999.99999999997
23,GHA9,-0.266554074833419,0.0143699389653457,0.0690318548440863,0.0465337918217869,0.0933284507522325,0.0736440678096269,0.0474067761109079,0.100042191342694,0.0751938264605004,0.0484219443627178,0.102415741348215,0.114832048261039,0.0786753384099825,0.149090758941267,0.0621982505797173,0.0429906286113484,0.0832118531666929,0.0325873506457848,0.0181231625971786,0.0542266216040264,0.0897298679359956,0.0599153754896156,0.116177531537692,0.139867373260937,0.0933114736626361,0.184498595714098,0.093998021732077,0.0629192803325326,0.121601157187012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140000.00000000003,7199.999999999999,139999.99999999997,130000.00000000001,59999.999999999956,72000.00000000004,130000.00000000003,119999.99999999997,49000.00000000001,48999.999999999985,91000.0,46999.99999999996,91000.0000000002,43999.99999999999,84000.00000000032,4800.000000000002,71490.62136184183,40000.00000000002,25999.999999999975,45999.999999999985,2399.9999999999964,43999.99999999997,83000.00000000022,16000.000000000004,33000.000000000065,40999.99999999999,75999.99999999996
24,GHA10,-0.344480505415162,0.2473965067035,0.184256640280839,0.143495786308735,0.23099648235513,0.191726557003467,0.143220360005774,0.236600744606757,0.193461940049274,0.145704632777986,0.237452405963567,0.284109534546734,0.215188400807225,0.344660663936674,0.160376083825811,0.128118937350467,0.202076296736254,0.136170848186018,0.0889433986613347,0.176129259022266,0.216488469360419,0.163106192766721,0.25407696536247,0.333463974792625,0.248027719422905,0.407497021968785,0.221537433093532,0.168603718121639,0.269970706370519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400000.0000000007,22000.000000000015,389999.99999999953,359999.99999999953,159999.99999999974,210000.0000000005,359999.9999999994,330000.00000000035,130000.0000000002,150000.0000000005,260000.00000000015,139999.99999999994,249999.99999999968,129999.99999999991,230000.00000000035,13999.999999999989,191994.52736389448,97999.99999999991,79000.00000000013,139999.9999999999,7299.999999999996,130000.00000000028,219999.99999999956,47999.99999999993,79999.99999999996,120000.00000000004,209999.99999999983
25,AGO1,-0.270202739726027,0.0579007357289077,0.007283417906378,0.0039835106834967,0.0110539462619865,0.0079303783130084,0.0043212548559375,0.0120872771627482,0.0086132051607559,0.0041725308915574,0.013794869619343,0.0076443861427286,0.0054765399078244,0.0100254953045044,0.0086723802313871,0.0042777078316151,0.0138443364271832,0.0079939639327023,0.0072977534682847,0.0088370215843551,0.0087489432009251,0.0044772214690027,0.0127716905368329,0.0101375720000261,0.0081996903036761,0.0154019998365703,0.0097286609107881,0.0051804828015365,0.0149943434571453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2399.9999999999836,199.99999999999807,2399.999999999992,2299.9999999999995,799.9999999999998,1499.9999999999889,2199.999999999977,2099.9999999999964,699.9999999999975,699.9999999999859,1700.0000000000005,699.9999999999965,1700.000000000002,599.9999999999914,1699.9999999999945,99.99999999999993,787.513389377956,499.9999999999976,399.999999999993,1099.9999999999975,99.99999999999964,599.9999999999965,1499.9999999999982,299.99999999999744,499.99999999999864,599.9999999999898,1499.9999999999977
26,AGO2,-0.441929869186046,0.082670456283212,0.122653251583859,0.0959017308523831,0.154344987174953,0.134727506559028,0.102678698395218,0.169309881500471,0.141256572440135,0.112537430235036,0.186849272084548,0.145806729354533,0.132535618648829,0.161366279322228,0.129905256926915,0.0937405239982006,0.179017666429117,0.103739521187344,0.0662314110144773,0.152378405525974,0.13757369065102,0.116296183649718,0.177949010085031,0.192094263516086,0.168997622632832,0.22104545260071,0.15927023192673,0.123241262125029,0.200998381185129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140000.0000000002,8599.999999999967,140000.0000000004,130000.0000000004,52999.99999999988,77000.00000000013,120000.00000000001,120000.00000000015,47000.000000000065,60999.99999999997,78000.00000000016,60000.00000000009,77000.00000000017,59000.00000000013,73999.99999999984,5500.000000000016,69484.45049748855,26999.999999999996,31999.999999999985,45000.000000000015,3100.0000000000014,57000.000000000124,67999.99999999994,22999.99999999998,24000.00000000002,53000.00000000016,64999.99999999998
27,AGO3,-0.366948088721095,-0.178991677804126,0.0451750104197276,0.030121833436536,0.0631129139358464,0.0502249421251464,0.032869251593031,0.0709204767004424,0.0529420190574347,0.0351685556723944,0.0770921875045953,0.058439338856003,0.0460519909831182,0.0696291481757684,0.0468210560507482,0.0275012983553637,0.0747915115651499,0.0347565155655972,0.0199898251659763,0.0551126620118787,0.055763795981949,0.0385135552704002,0.0771917557417222,0.0766843865827675,0.0596396973599013,0.0961220151096327,0.0631985910551892,0.0419668681293598,0.0931259957006324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26000.000000000025,1800.0000000000011,26000.000000000004,23999.999999999985,10999.999999999993,13000.000000000007,23000.000000000007,21999.99999999999,9500.000000000002,9700.0,16000.000000000004,9600.000000000015,15999.999999999993,9099.999999999993,15000.000000000002,1199.999999999999,11916.131041893404,5999.999999999996,4399.999999999996,8800.000000000002,599.9999999999987,8900.000000000004,14000.000000000002,4100.000000000001,5300.000000000003,8300.00000000001,13999.999999999998
28,AGO4,-0.220930303030303,0.209128281524049,0.0879296022012979,0.0720714731250571,0.105308069172678,0.0956109430567052,0.0759173546678623,0.114632247309093,0.103611732228623,0.0827998300809713,0.12654207324852,0.0921388480390359,0.0871865665201803,0.0976875983480464,0.0962267921149962,0.0732355314768317,0.126204070996833,0.0864567361777366,0.0600981314562351,0.107281381139974,0.10178560710703,0.0843426098947554,0.1248484294861,0.120393313832997,0.117656928451903,0.123527405063662,0.112665594336665,0.0907388070766765,0.13787934518834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76999.99999999999,4800.0,77000.00000000003,73999.99999999974,26000.000000000007,44999.999999999985,67999.99999999978,65000.00000000025,22999.99999999998,33000.0,43999.99999999984,31999.999999999996,44000.000000000095,30999.99999999998,42999.99999999984,3100.000000000008,32642.38053970028,13000.000000000005,18000.000000000007,28000.000000000095,1600.0000000000005,29999.999999999993,38999.99999999989,12000.00000000004,10999.999999999995,27999.999999999993,37000.000000000065
29,AGO5,-0.382894628099174,0.187245697742884,0.0397785745539147,0.0245799618179097,0.0611093591020305,0.0433474661688789,0.0266172142986456,0.067187316825596,0.0469755040371361,0.0283677018355478,0.074197714131257,0.0407004702856315,0.0310881363846258,0.0513728886973202,0.0491212293187695,0.0252604884481405,0.0850699848304031,0.0256912842775442,0.0157127771846486,0.0376444757395295,0.0497952384121106,0.031174232227633,0.0776100968365789,0.052871021343506,0.0385651479462482,0.0701828511622019,0.0564526345778278,0.0341815179165106,0.0912141482636466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9700.000000000007,599.9999999999997,9699.999999999998,9200.000000000004,3599.999999999997,5499.999999999996,8800.000000000005,8400.000000000004,3200.0000000000023,3500.000000000001,6200.0,3499.9999999999973,6200.0,3299.999999999995,5899.999999999998,400.0,3616.466736149474,1899.9999999999995,1699.9999999999984,3799.9999999999986,199.9999999999996,3300.0000000000036,5499.999999999999,1399.9999999999986,1700.0000000000002,3099.999999999999,5299.999999999998
